 frequency       v(inoise_spectrum) v(onoise_spectrum)
 1.44720000e+11  8.26566169e-03  1.05106412e-03 
 1.44800000e+11  8.13899592e-03  1.05147028e-03 
 1.44880000e+11  8.01419471e-03  1.05188909e-03 
 1.44960000e+11  7.89126891e-03  1.05232089e-03 
 1.45040000e+11  7.77022926e-03  1.05276601e-03 
 1.45120000e+11  7.65108633e-03  1.05322477e-03 
 1.45200000e+11  7.53385051e-03  1.05369748e-03 
 1.45280000e+11  7.41853197e-03  1.05418445e-03 
 1.45360000e+11  7.30514064e-03  1.05468596e-03 
 1.45440000e+11  7.19368621e-03  1.05520230e-03 
 1.45520000e+11  7.08417806e-03  1.05573371e-03 
 1.45600000e+11  6.97662522e-03  1.05628043e-03 
 1.45680000e+11  6.87103639e-03  1.05684266e-03 
 1.45760000e+11  6.76741982e-03  1.05742060e-03 
 1.45840000e+11  6.66578336e-03  1.05801438e-03 
 1.45920000e+11  6.56613433e-03  1.05862412e-03 
 1.46000000e+11  6.46847955e-03  1.05924991e-03 
 1.46080000e+11  6.37282523e-03  1.05989176e-03 
 1.46160000e+11  6.27917694e-03  1.06054969e-03 
 1.46240000e+11  6.18753960e-03  1.06122361e-03 
 1.46320000e+11  6.09791737e-03  1.06191342e-03 
 1.46400000e+11  6.01031358e-03  1.06261895e-03 
 1.46480000e+11  5.92473077e-03  1.06333997e-03 
 1.46560000e+11  5.84117051e-03  1.06407617e-03 
 1.46640000e+11  5.75963342e-03  1.06482720e-03 
 1.46720000e+11  5.68011908e-03  1.06559262e-03 
 1.46800000e+11  5.60262598e-03  1.06637193e-03 
 1.46880000e+11  5.52715143e-03  1.06716455e-03 
 1.46960000e+11  5.45369154e-03  1.06796981e-03 
 1.47040000e+11  5.38224115e-03  1.06878699e-03 
 1.47120000e+11  5.31279372e-03  1.06961528e-03 
 1.47200000e+11  5.24534136e-03  1.07045378e-03 
 1.47280000e+11  5.17987472e-03  1.07130154e-03 
 1.47360000e+11  5.11638295e-03  1.07215751e-03 
 1.47440000e+11  5.05485364e-03  1.07302058e-03 
 1.47520000e+11  4.99527284e-03  1.07388959e-03 
 1.47600000e+11  4.93762494e-03  1.07476330e-03 
 1.47680000e+11  4.88189270e-03  1.07564041e-03 
 1.47760000e+11  4.82805720e-03  1.07651957e-03 
 1.47840000e+11  4.77609785e-03  1.07739940e-03 
 1.47920000e+11  4.72599235e-03  1.07827848e-03 
 1.48000000e+11  4.67771669e-03  1.07915536e-03 
 1.48080000e+11  4.63124519e-03  1.08002859e-03 
 1.48160000e+11  4.58655049e-03  1.08089668e-03 
 1.48240000e+11  4.54360358e-03  1.08175817e-03 
 1.48320000e+11  4.50237384e-03  1.08261162e-03 
 1.48400000e+11  4.46282907e-03  1.08345561e-03 
 1.48480000e+11  4.42493557e-03  1.08428873e-03 
 1.48560000e+11  4.38865814e-03  1.08510965e-03 
 1.48640000e+11  4.35396024e-03  1.08591709e-03 
 1.48720000e+11  4.32080397e-03  1.08670983e-03 
 1.48800000e+11  4.28915022e-03  1.08748672e-03 
 1.48880000e+11  4.25895874e-03  1.08824670e-03 
 1.48960000e+11  4.23018821e-03  1.08898880e-03 
 1.49040000e+11  4.20279638e-03  1.08971215e-03 
 1.49120000e+11  4.17674015e-03  1.09041598e-03 
 1.49200000e+11  4.15197569e-03  1.09109960e-03 
 1.49280000e+11  4.12845855e-03  1.09176247e-03 
 1.49360000e+11  4.10614374e-03  1.09240413e-03 
 1.49440000e+11  4.08498591e-03  1.09302424e-03 
 1.49520000e+11  4.06493940e-03  1.09362255e-03 
 1.49600000e+11  4.04595837e-03  1.09419895e-03 
 1.49680000e+11  4.02799695e-03  1.09475341e-03 
 1.49760000e+11  4.01100927e-03  1.09528601e-03 
 1.49840000e+11  3.99494965e-03  1.09579691e-03 
 1.49920000e+11  3.97977264e-03  1.09628638e-03 
 1.50000000e+11  3.96543313e-03  1.09675476e-03 
 1.50080000e+11  3.95188649e-03  1.09720248e-03 
 1.50160000e+11  3.93908857e-03  1.09763004e-03 
 1.50240000e+11  3.92699587e-03  1.09803799e-03 
 1.50320000e+11  3.91556554e-03  1.09842696e-03 
 1.50400000e+11  3.90475554e-03  1.09879762e-03 
 1.50480000e+11  3.89452460e-03  1.09915068e-03 
 1.50560000e+11  3.88483236e-03  1.09948690e-03 
 1.50640000e+11  3.87563940e-03  1.09980705e-03 
 1.50720000e+11  3.86690727e-03  1.10011195e-03 
 1.50800000e+11  3.85859857e-03  1.10040243e-03 
 1.50880000e+11  3.85067692e-03  1.10067932e-03 
 1.50960000e+11  3.84310707e-03  1.10094348e-03 
 1.51040000e+11  3.83585489e-03  1.10119575e-03 
 1.51120000e+11  3.82888736e-03  1.10143698e-03 
 1.51200000e+11  3.82217265e-03  1.10166802e-03 
 1.51280000e+11  3.81568008e-03  1.10188970e-03 
 1.51360000e+11  3.80938017e-03  1.10210285e-03 
 1.51440000e+11  3.80324459e-03  1.10230827e-03 
 1.51520000e+11  3.79724624e-03  1.10250675e-03 
 1.51600000e+11  3.79135916e-03  1.10269906e-03 
 1.51680000e+11  3.78555859e-03  1.10288596e-03 
 1.51760000e+11  3.77982093e-03  1.10306815e-03 
 1.51840000e+11  3.77412377e-03  1.10324636e-03 
 1.51920000e+11  3.76844580e-03  1.10342125e-03 
